url,transcript
https://dialpad.com/callhistory/callreview/4742077673095168?source=session-history%3Adays%3D0-180%26call_source%3Duv%26stat_filter%3Dcalls%26contact_restriction%3Dexternal%26analytics_category%3D%255B%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aparked%255C%2522%255D%2522%252C%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aunparked%255C%2522%255D%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Atransferred_from%2522%255D%26targets%3Do_182db_0-c_28b07_015c-d_7656d_ef-t_16eb0_0-m_182db_0,"Danny (1:10 PM): Sure.
(504) 628-4806 (1:10 PM): Well, it, it is a square, it's a square but it's a, it's a rec, I mean, it's a rectangle but I just want to cut the end to be rounded. If that makes sense.
Danny (1:11 PM): I see. Okay, so you're looking for a.
(504) 628-4806 (1:11 PM): You said what I'm saying. I'm sorry. I mean, I think I complete, I wanna, yeah, cause the address is just, you know, long rectangle but I want the edges of the, you know, the cut to be rounded. I'm sorry.
Danny (1:11 PM): Gotcha.
(504) 628-4806 (1:11 PM): Yes, just I don't want you know, that way you won't, you won't get cut out you know, anything, I just want my edge part of the glass to be rounding.
Danny (1:11 PM): Okay."
https://dialpad.com/callhistory/callreview/5362755300474880?source=session-history%3Adays%3D0-180%26call_source%3Duv%26stat_filter%3Dcalls%26contact_restriction%3Dexternal%26analytics_category%3D%255B%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aparked%255C%2522%255D%2522%252C%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aunparked%255C%2522%255D%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Atransferred_from%2522%255D%26targets%3Do_182db_0-c_28b07_015c-d_7656d_ef-t_16eb0_0-m_182db_0,"Ryan Slapion (1:49 PM): Yeah, hi.
Seagoville TX (1:49 PM): Hi, can I?
Ryan Slapion (1:49 PM): Britney. Yeah. Yeah, no worries. No, no, no you called the right number. I'm looking at your estimate right now. Are you trying to call to get a half down to get this laminated glass done?
Seagoville TX (1:49 PM): Yeah, or me. Oh my god. Maybe, maybe I called the wrong number. I'm sorry.
Ryan Slapion (1:49 PM): Alright, let me get you over to.
Seagoville TX (1:51 PM): Yeah.
Ryan Slapion (1:51 PM): You have a good day. Bye.
Seagoville TX (1:51 PM): Bye."
https://dialpad.com/callhistory/callreview/6701291429675008?source=session-history%3Adays%3D0-180%26call_source%3Duv%26stat_filter%3Dcalls%26contact_restriction%3Dexternal%26analytics_category%3D%255B%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aparked%255C%2522%255D%2522%252C%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aunparked%255C%2522%255D%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Atransferred_from%2522%255D%26targets%3Do_182db_0-c_28b07_015c-d_7656d_ef-t_16eb0_0-m_182db_0,"Erin Smitherman (1:25 PM): Picture pains, this is Aaron.
Mikey Michaels (1:25 PM): Yes, Erin Frank. Yeah, I made an appointment on Wednesday next week and I was wondering if could you have an opening tomorrow? I just found out I'm not going to clinicals tomorrow.
Erin Smitherman (1:26 PM): Okay, yes.
Mikey Michaels (1:26 PM): Mm-hmm.
Erin Smitherman (1:26 PM): So, it's looking like yes, we do have an opening still for tomorrow in this area.
Mikey Michaels (1:26 PM): Okay, I can take it.
Erin Smitherman (1:26 PM): Okay, perfect. So, we've got you we had you originally scheduled for the twenty fourth. Oh, but we do, honestly we would have to still keep you on the schedule for Wednesday. Just because we are still wanting to take a look at your shower for our shower guys. We are scheduling a certain days for that, just because we have our shower specialist. So we would have to keep you on still for the twenty fourth if we still wanted to take a look at the shower.
Mikey Michaels (1:26 PM): Mm-hmm.
Erin Smitherman (1:27 PM): Okay, okay, yeah, absolutely. Okay, well sorry about that. Alrighty is there anything else I can do for you?
Mikey Michaels (1:27 PM): Okay.
Erin Smitherman (1:27 PM): You're welcome. You have a great day.
Mikey Michaels (1:27 PM): It."
https://dialpad.com/callhistory/callreview/4760751142322176?source=session-history%3Adays%3D0-180%26call_source%3Duv%26stat_filter%3Dcalls%26contact_restriction%3Dexternal%26analytics_category%3D%255B%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aparked%255C%2522%255D%2522%252C%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aunparked%255C%2522%255D%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Atransferred_from%2522%255D%26targets%3Do_182db_0-c_28b07_015c-d_7656d_ef-t_16eb0_0-m_182db_0,Voicemail from: William Guice (12:37 PM): What is the guys here 7226 windom calling back again to give a deposit for the repair be made. Thank you.
https://dialpad.com/callhistory/callreview/6316020674576384?source=session-history%3Adays%3D0-180%26call_source%3Duv%26stat_filter%3Dcalls%26contact_restriction%3Dexternal%26analytics_category%3D%255B%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aparked%255C%2522%255D%2522%252C%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aunparked%255C%2522%255D%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Atransferred_from%2522%255D%26targets%3Do_182db_0-c_28b07_015c-d_7656d_ef-t_16eb0_0-m_182db_0,"Dakota Hill (12:29 PM): Glass doctor we fix your pains. This is Dakota.
(214) 433-9550 (12:29 PM): Yes, I got, I need my, my quarter panel replaced in my 2013 Chevy suburban.
Dakota Hill (12:29 PM): Oh, man, I'm sorry to hear that. Did you have a break in?
(214) 433-9550 (12:29 PM): No accident happened.
Dakota Hill (12:29 PM): Okay. Let me see. Do you happen to have the VIN number available?
(214) 433-9550 (12:29 PM): I don't, I don't think there's nothing special on the quarter panel less.
Dakota Hill (12:29 PM): Okay, so you said the twenty third.
(214) 433-9550 (12:29 PM): Passenger side passenger.
Dakota Hill (12:30 PM): 2013 Chevy suburban.
(214) 433-9550 (12:30 PM): Yes.
Dakota Hill (12:30 PM): Bye.
(214) 433-9550 (12:30 PM): Alright. Alright, I appreciate you.
Dakota Hill (12:30 PM): No problem man. You have a good day.
(214) 433-9550 (12:30 PM): You too.
Dakota Hill (12:30 PM): Bye-bye."
https://dialpad.com/callhistory/callreview/4859367617970176?source=session-history%3Adays%3D0-180%26call_source%3Duv%26stat_filter%3Dcalls%26contact_restriction%3Dexternal%26analytics_category%3D%255B%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aparked%255C%2522%255D%2522%252C%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aunparked%255C%2522%255D%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Atransferred_from%2522%255D%26targets%3Do_182db_0-c_28b07_015c-d_7656d_ef-t_16eb0_0-m_182db_0,"Erin Smitherman (12:28 PM): To fix your pains, this is Aaron.
(817) 614-3730 (12:28 PM): Hey, Aaron, this is Brian, again.
Erin Smitherman (12:28 PM): Oh, hello. How can I help you today sir?
(817) 614-3730 (12:28 PM): I want to schedule that appointment for the oven thing.
Erin Smitherman (12:28 PM): Oh, yes, yes, yes, sorry. I've been talking to so many people today. Yes sir, let me, okay, perfect, let me go ahead and get that for you.
(817) 614-3730 (12:28 PM): Hey, I understand.
Erin Smitherman (12:28 PM): What kind of card are we going to be using today?
(817) 614-3730 (12:28 PM): It's a visa.
Erin Smitherman (12:28 PM): Okay, and I do have it looks like I have one on file already. Is it perhaps ending in 6732.
(817) 614-3730 (12:28 PM): That's it.
Erin Smitherman (12:28 PM): Okay. Perfect. And I do also want to let you know, I, before we take the payment, I just kinda always, like to give kind of like a minimum what she'd be looking at for, for things like this for glass. Especially if we're going to go out and you know, take it out there, install it if we want to move forward on everything. You could be looking at a minimum of, you know, $225 or so, just for something like that you know, just kind of, just so you have that in the back of your mind. I didn't know if you were, if you had any specific, you know, budgets or anything but just so you know, before I kind of move forward on this, is that something that you would be comfortable with or so would want to move forward on? Okay.
(817) 614-3730 (12:29 PM): Yup. Yeah, that's fine.
Erin Smitherman (12:29 PM): Okay, perfect. Alrighty, well I will go ahead and.
(817) 614-3730 (12:29 PM): Okay.
Erin Smitherman (12:30 PM): You are so welcome Mister Williams, you have a great rest of your day and thank you so much for calling glass doctor.
(817) 614-3730 (12:30 PM): Alright, bye-bye.
Erin Smitherman (12:30 PM): You're welcome, bye-bye."
https://dialpad.com/callhistory/callreview/6093796650762240?source=session-history%3Adays%3D0-180%26call_source%3Duv%26stat_filter%3Dcalls%26contact_restriction%3Dexternal%26analytics_category%3D%255B%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aparked%255C%2522%255D%2522%252C%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aunparked%255C%2522%255D%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Atransferred_from%2522%255D%26targets%3Do_182db_0-c_28b07_015c-d_7656d_ef-t_16eb0_0-m_182db_0,"Erin Smitherman (1:35 PM): So we get your main, this is Aaron.
Miguel Cruz (1:35 PM): Aaron, how are you today?
Erin Smitherman (1:35 PM): I'm doing well. How are you?
Miguel Cruz (1:35 PM): Doing alright, listen, I've got a, I've got a, a little.
Erin Smitherman (1:36 PM): Yeah.
Miguel Cruz (1:36 PM): Not inside the door, it's the actual saa door, right. It was, it had I got the hinges for it and it was in the doorway into the sauna. Had like a two holes in it for the handle, but the door itself was about.
Erin Smitherman (1:36 PM): Okay.
Miguel Cruz (1:36 PM): 51 inches by 2158 that's the opening.
Erin Smitherman (1:36 PM): Okay. Okay. Gotcha. Is this for a home or for a business?
Miguel Cruz (1:37 PM): For a Sana.
Erin Smitherman (1:37 PM): Okay, and a Sana in a house. Okay, perfect, yeah, that's gotcha. Okay. Yeah, that's definitely something we could, you know, take a look at if you wanted to bring it in. We, you could go into our walk in shop which is in Carrollton and you could bring it by to them and, and see it's actually our only walk in shop. All of our other shops are by appointment only. Or we could go ahead and get you set up with an appointment from one of our specialist to take a look at it and build you out an estimate.
Miguel Cruz (1:37 PM): At a house.
Erin Smitherman (1:37 PM): I'm sorry.
Miguel Cruz (1:37 PM): That's the only way, huh.
Erin Smitherman (1:37 PM): Or I mean, you give us the measurements of everything we could.
Miguel Cruz (1:37 PM): Can you give me a rough estimate? What can you give me a rough estimate what that size glass was gonna rate.
Erin Smitherman (1:38 PM): Yeah. What is the sizes I could give you a rough a ballpark.
Miguel Cruz (1:38 PM): Yeah.
Erin Smitherman (1:38 PM): 51.
Miguel Cruz (1:38 PM): Just one glass.
Erin Smitherman (1:38 PM): Single pain. Okay, so I would say for something like this especially since it's kind of in a door. I would say you're probably gonna, yeah, I would say for something like this, you're probably gonna be looking at anywhere from and again this is just to replace the glass anywhere from probably about 400 and up now again.
Miguel Cruz (1:38 PM): Yeah.
Erin Smitherman (1:38 PM): Yeah, and that, that's just for our single pains and that's just for the Neil glass. Now for this is a Sana. So this is probably gonna be tempered glass since it's hot. So if you could be looking, yup, yup. So I would say, yeah, anywhere starting at 400 and up it would be a rough ballpark for something like this.
Miguel Cruz (1:39 PM): That needs to be tampered, right.
Erin Smitherman (1:39 PM): But I mean, again I can, we can go ahead and get you set up for, for a phone quote which is free of charge to you I would just get you set up with a quick account. I would send you over everything that we would need from you would send everything back and we could start you with a, with a phone quote and have our quoting team get that estimate built out for you and we can kind of go from there.
Miguel Cruz (1:40 PM): But when you say all that stuff and like, oh, you know what?
Erin Smitherman (1:40 PM): So the information that I would send you over so, it would be, let me look here. So we would ask for photos of everything we would need. The approximate sizes we would need to know if it's a double pain, single pain, you know, if it's tempered, which clearly it is, you just need to add all that information in there. If it's clear low E., energy efficient or things like that, those are, that's the information. We would need to know. But our quoting team would be able to quote you out based off of that information.
Miguel Cruz (1:40 PM): Yeah, hang on one second can, okay?
Erin Smitherman (1:41 PM): I would send it over to your email or our quoting team would send it over to your email.
Miguel Cruz (1:41 PM): Still on the phone 14.
Erin Smitherman (1:41 PM): Are you still there with me sir?
Miguel Cruz (1:41 PM): Yeah, I'm just looking at something.
Erin Smitherman (1:42 PM): Okay.
Miguel Cruz (1:42 PM): Dada Dada.
Erin Smitherman (1:42 PM): Okay, yeah, absolutely. Okay, you're welcome. You have a great day."
https://dialpad.com/callhistory/callreview/5015309156335616?source=session-history%3Adays%3D0-180%26call_source%3Duv%26stat_filter%3Dcalls%26contact_restriction%3Dexternal%26analytics_category%3D%255B%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aparked%255C%2522%255D%2522%252C%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aunparked%255C%2522%255D%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Atransferred_from%2522%255D%26targets%3Do_182db_0-c_28b07_015c-d_7656d_ef-t_16eb0_0-m_182db_0,
https://dialpad.com/callhistory/callreview/6453671692058624?source=session-history%3Adays%3D0-180%26call_source%3Duv%26stat_filter%3Dcalls%26contact_restriction%3Dexternal%26analytics_category%3D%255B%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aparked%255C%2522%255D%2522%252C%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aunparked%255C%2522%255D%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Atransferred_from%2522%255D%26targets%3Do_182db_0-c_28b07_015c-d_7656d_ef-t_16eb0_0-m_182db_0,"Erin Smitherman (1:07 PM): Oh, my yard at Gmail. Okay. Okay, perfect. Alright.
Oh My Yard (1:07 PM): Dot com.
Erin Smitherman (1:08 PM): And then I will just need a good billing address.
Oh My Yard (1:08 PM): It's 1852 suit F-O-N-N-E-T. Drive.
Erin Smitherman (1:08 PM): Mm-hmm.
Oh My Yard (1:08 PM): 76051.
Erin Smitherman (1:08 PM): Okay, I have 1852 Sanit. Drive in grapevine.
Oh My Yard (1:08 PM): Yes.
Erin Smitherman (1:08 PM): Oh, I my yard."
https://dialpad.com/callhistory/callreview/5891345356144640?source=session-history%3Adays%3D0-180%26call_source%3Duv%26stat_filter%3Dcalls%26contact_restriction%3Dexternal%26analytics_category%3D%255B%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aparked%255C%2522%255D%2522%252C%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aunparked%255C%2522%255D%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Atransferred_from%2522%255D%26targets%3Do_182db_0-c_28b07_015c-d_7656d_ef-t_16eb0_0-m_182db_0,"Danny (1:39 PM): Go ahead talk to we fix your pains. This is Danny.
Goade Chris (1:39 PM): Hey, Danny, how you doing?
Danny (1:39 PM): I'm good. How you doing sir?
Goade Chris (1:39 PM): I'm good. Hey, I have used you before or do you want to look me up?
Danny (1:39 PM): Let me see here. It looks like, yup it looks like there's an account created already. Is this Mister god.
Goade Chris (1:39 PM): It is.
Danny (1:39 PM): Yeah.
Goade Chris (1:39 PM): So I have two things for you. I was cleaning an exterior window. There's kind of a picture. We're doing our game room and apparently, I got a little too aggressive. It looks like I might have scratched the surface of it up a little bit, cause I can't get it to. I can't it, I thought it, I thought it was just like some residue of something that I've used everything on it to get it out. So I must have been to I didn't think I had that a brace of, of a, a pad but apparently I did.
Danny (1:39 PM): Mm-hmm.
Goade Chris (1:40 PM): So I'd like to see if I could get that the scratches whatever buffed out, whatever you do or if you even do anything.
Danny (1:40 PM): Mm-hmm.
Goade Chris (1:40 PM): It's on the outside.
Danny (1:40 PM): Okay, was something like that. We would probably just quote you for replacement as we don't offer the service of buffing out scratches but I can definitely set up an appointment for you Mister code.
Goade Chris (1:41 PM): You know, I'm gonna try to buff it out first before I go through the expense of replacing it and then if I can't then I will call you and we'll do that, okay?
Danny (1:41 PM): Sure, sounds, sounds like a deal Mister code.
Goade Chris (1:41 PM): Thank you I appreciate it.
Danny (1:41 PM): Oh, of course. You have a good rest of your day.
Goade Chris (1:41 PM): Alright, you too, bye.
Danny (1:41 PM): Bye-bye."
https://dialpad.com/callhistory/callreview/6019730476613632?source=session-history%3Adays%3D0-180%26call_source%3Duv%26stat_filter%3Dcalls%26contact_restriction%3Dexternal%26analytics_category%3D%255B%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aparked%255C%2522%255D%2522%252C%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aunparked%255C%2522%255D%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Atransferred_from%2522%255D%26targets%3Do_182db_0-c_28b07_015c-d_7656d_ef-t_16eb0_0-m_182db_0,"Danny (1:37 PM): Last doctor we fix your pains. This is Danny.
(214) 926-1439 (1:37 PM): Hi, this is Jennifer. I will be able to receive my payment on the Thursday so I was gonna come in and pay you all Thursday with the measurements and everything.
Danny (1:37 PM): Okay, gotcha. And that was for let me see here.
(214) 926-1439 (1:37 PM): It's for eight glass shelves for a China cabinet.
Danny (1:37 PM): Hey glasses.
(214) 926-1439 (1:37 PM): It says, yeah, you all. Oh, I don't know by the number but you emailed me saying it's $403.60.
Danny (1:37 PM): Gotcha. Okay. Yeah, I'm looking at the estimate here. Perfect and this is misses Clark.
(214) 926-1439 (1:37 PM): And so yeah, I'll be able to come next Thursday if that's alright with you.
Danny (1:38 PM): Oh, yeah. For that, for that Carrollton shop that we have that our main showroom you're able to just walk in whenever, whenever is convenient for you within.
(214) 926-1439 (1:38 PM): Oh, okay. Okay. Okay. Well I just wanted to know I was coming that I wanted it done and I'll be there to pay you on Thursday.
Danny (1:38 PM): Perfect, thank you so much. Alright.
(214) 926-1439 (1:38 PM): Alright, thank you. Bye-bye.
Danny (1:38 PM): Of course, you have a good rest of your day. Bye."
https://dialpad.com/callhistory/callreview/6182855322615808?source=session-history%3Adays%3D0-180%26call_source%3Duv%26stat_filter%3Dcalls%26contact_restriction%3Dexternal%26analytics_category%3D%255B%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aparked%255C%2522%255D%2522%252C%2522%255B%255C%2522call%253Ainbound%255C%2522%252C%255C%2522call%253Aunparked%255C%2522%255D%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Aanswered%2522%252C%2522call%253Atransferred_from%2522%255D%26targets%3Do_182db_0-c_28b07_015c-d_7656d_ef-t_16eb0_0-m_182db_0,"Erin Smitherman (12:48 PM): Glass talk, we fix your pains. This is Aaron."
